tshirt,positive_pant,detailed,medium,low,empty,dif
189074384,193000391,"An image of a black denim mini skirt featuring rose embroidery, slim fit silhouette, and a frayed hem",Generate an image of a black slim-fit denim mini skirt with rose embroidery,Generate an image of a denim mini skirt, ,"A photo of a Skirt, on white background, high quality."
179677754,146931340,"Generate an image of a lavender A-line mini skirt crafted from smooth woven fabric, fitted at the waist with a gentle flare and a concealed side zipper",Generate an image of a lavender A-line mini skirt with a side zipper,Generate an image of an A-line mini skirt, ,"A photo of a Skirt, on white background, high quality."
181073690,188206169,"An image of  slim-fit wool trousers in classic tartan plaid, tailored with a flat front, belt loops, side and back pockets, and a tapered leg",Generate an image of slim-fit tartan plaid wool trousers,Generate an image of tartan plaid trousers, ,"A photo of a Trousers, on white background, high quality."
177987866,191552622,An image of a black ribbed knit turtleneck bodycon midi dress with a form-hugging fit,Generate an image of a black ribbed bodycon midi dress with a turtleneck,Generate an image of a black midi dress, ,"A photo of a Dress, on white background, high quality."
177987866,191552622,An image of a black ribbed knit turtleneck bodycon midi dress with a form-hugging fit,Generate an image of a black ribbed bodycon midi dress with a turtleneck,Generate an image of a black midi dress, ,"A photo of a Dress, on white background, high quality."
177987866,191552622,An image of a black ribbed knit turtleneck bodycon midi dress with a form-hugging fit,Generate an image of a black ribbed bodycon midi dress with a turtleneck,Generate an image of a black midi dress, ,"A photo of a Dress, on white background, high quality."
193217027,145698281,"Generate an image of  black high-waisted skinny jeans in stretch denim, featuring ripped knees, a form-fitting silhouette, classic five-pocket design, and ankle-length cut",Generate an image of  black high-waisted skinny jeans with ripped knees,Generate an image of ripped skinny jeans, ,"A photo of a Jeans, on white background, high quality."
188050530,195387722,"Generate an image of a pink crushed velvet t-shirt mini dress featuring a relaxed straight fit, short sleeves, a crew neckline, and an above-the-knee hem",Generate an image of a relaxed-fit t-shirt mini dress in pink crushed velvet,Generate an image of a t-shirt mini dress, ,"A photo of a Mini Dress, on white background, high quality."
188050530,195387722,"Generate an image of a pink crushed velvet t-shirt mini dress featuring a relaxed straight fit, short sleeves, a crew neckline, and an above-the-knee hem",Generate an image of a relaxed-fit t-shirt mini dress in pink crushed velvet,Generate an image of a t-shirt mini dress, ,"A photo of a Mini Dress, on white background, high quality."
195574475,194541634,An image of black  skinny moto zipper pants crafted from stretch fabric with ribbed moto paneling and exposed zipper details,Generate an image of black skinny moto zipper pants,Generate an image of moto pants, ,"A photo of a Moto Pants, on white background, high quality."
195574475,194541634,An image of black  skinny moto zipper pants crafted from stretch fabric with ribbed moto paneling and exposed zipper details,Generate an image of black skinny moto zipper pants,Generate an image of moto pants, ,"A photo of a Moto Pants, on white background, high quality."
167678180,161957411,"An image of camel jacquard high-waisted tailored shorts with a structured fit, crisp front pleats, belt loops, side pockets, and a concealed zip closure",Generate an image of camel high-waisted tailored shorts,Generate an image of tailored shorts, ,"A photo of a Shorts, on white background, high quality."
114613001,164918256,"An image of an orange linen midi pencil skirt with a slim, tailored fit that falls to mid-calf",Generate an image of an orange midi pencil skirt with a close fit,Generate an image of a pencil skirt, ,"A photo of a Skirt, on white background, high quality."
177730490,138006263,"An image of a black asymmetric wrap mini skirt in smooth woven fabric, high-waisted mini fit with overlapping panels and angled hemline",Generate an image of a black wrap mini skirt with an asymmetric cut,Generate an image of a mini skirt, ,"A photo of a Skirt, on white background, high quality."
179217931,172528503,"An image of black denim skinny jeans with a high waist and ripped, distressed details",Generate an image of black high-waist skinny jeans,Generate an image of ripped jeans, ,"A photo of a Jeans, on white background, high quality."
179217931,172528503,"An image of black denim skinny jeans with a high waist and ripped, distressed details",Generate an image of black high-waist skinny jeans,Generate an image of ripped jeans, ,"A photo of a Jeans, on white background, high quality."
179217931,172528503,"An image of black denim skinny jeans with a high waist and ripped, distressed details",Generate an image of black high-waist skinny jeans,Generate an image of ripped jeans, ,"A photo of a Jeans, on white background, high quality."
168339285,169241085,"An image of a cream floral high-waist pencil skirt made from a soft cotton-blend fabric, slim tailored fit, featuring a front slit",Generate an image of a cream high-waist pencil skirt with a slim fit and front slit,Generate an image of a pencil skirt with front slit, ,"A photo of a Skirt, on white background, high quality."
168339285,169241085,"An image of a cream floral high-waist pencil skirt made from a soft cotton-blend fabric, slim tailored fit, featuring a front slit",Generate an image of a cream high-waist pencil skirt with a slim fit and front slit,Generate an image of a pencil skirt with front slit, ,"A photo of a Skirt, on white background, high quality."
168339285,169241085,"An image of a cream floral high-waist pencil skirt made from a soft cotton-blend fabric, slim tailored fit, featuring a front slit",Generate an image of a cream high-waist pencil skirt with a slim fit and front slit,Generate an image of a pencil skirt with front slit, ,"A photo of a Skirt, on white background, high quality."
181215960,179026596,"An image of light grey wool high-waist trousers featuring front pleats, belt loops, and a tailored straight-leg fit",Generate an image of high-waist pleated trousers in light grey,Generate an image of pleated trousers, ,"A photo of a Trousers, on white background, high quality."
199641769,195653388,"An image of a blush pink lace pencil midi skirt, form-fitting silhouette, delicate floral lace fabric, scalloped hem detail, fully lined",Generate an image of a fitted blush pencil midi skirt with a scalloped hem,Generate an image of a midi pencil skirt, ,"A photo of a Skirt, on white background, high quality."
199641769,195653388,"An image of a blush pink lace pencil midi skirt, form-fitting silhouette, delicate floral lace fabric, scalloped hem detail, fully lined",Generate an image of a fitted blush pencil midi skirt with a scalloped hem,Generate an image of a midi pencil skirt, ,"A photo of a Skirt, on white background, high quality."
169282622,182382122,"An image of light wash denim straight leg jeans with a high-rise waist, classic five-pocket design, belt loops, and subtle whiskering",Generate an image of light wash high-rise straight leg jeans,Generate an image of straight leg jeans, ,"A photo of a Jeans, on white background, high quality."
169282622,182382122,"An image of light wash denim straight leg jeans with a high-rise waist, classic five-pocket design, belt loops, and subtle whiskering",Generate an image of light wash high-rise straight leg jeans,Generate an image of straight leg jeans, ,"A photo of a Jeans, on white background, high quality."
169282622,182382122,"An image of light wash denim straight leg jeans with a high-rise waist, classic five-pocket design, belt loops, and subtle whiskering",Generate an image of light wash high-rise straight leg jeans,Generate an image of straight leg jeans, ,"A photo of a Jeans, on white background, high quality."
